-0.25925,1
-0.25425,1
-0.2695,1
-0.244,1
-0.2025,1
-0.184,1
-0.1995,1
-0.17425,1
-0.1325,1
-0.14675,1
-0.07575,1
-0.104,1
-0.08275,1
-0.2605,1
-0.15975,1
-0.0795,1
-0.13625,1
0.02175,1
0.068,1
-0.071,1
0.06575,1
0.11125,1
0.08175,1
0.089,1
0.00325,1
0.00875,1
0.01375,1
0.0385,1
0.01625,1
0.01375,1
0.037,1
0.03675,1
0.07925,1
0.0685,1
-0.0495,1
0.033,1
0.07575,1
0.05275,1
0.035,1
0.03475,1
0.08875,1
-0.0015,1
-0.015,1
0.12575,1
0.135,1
0.151,1
0.15825,1
0.12125,1
0.12325,1
0.1625,1
0.2265,1
0.1945,1
0.10875,1
0.106,1
0.054,1
-0.104,1
-0.0565,1
0.067,1
0.0345,1
0.024,1
-0.04075,1
0.046,1
0.0475,1
0.04525,1
0.09575,1
0.15325,1
0.07075,1
0.03775,1
0.03375,1
0.17725,1
0.1535,1
0.17225,1
0.073,1
0.125,1
0.1685,1
0.16575,1
0.0725,1
0.126,1
0.18975,1
0.19575,1
0.1695,1
0.118,1
0.10125,1
0.07525,1
0.0255,1
0.00175,1
0.00875,1
-0.02675,1
-0.07025,1
-0.07775,1
-0.15025,1
-0.17575,1
-0.111,1
-0.074,1
-0.06525,1
-0.076,1
-0.05175,1
-0.05025,1
-0.07725,1
-0.01375,1
0.0195,1
0.09425,1
0.15825,1
0.17075,1
0.24975,1
0.23325,1
0.1315,1
0.09925,1
0.16525,1
0.144,1
0.19925,1
0.144,1
0.05775,1
-0.1505,1
-0.18425,1
-0.06325,1
-0.0455,1
-0.1,1
-0.1375,1
-0.10975,1
-0.11,1
-0.13625,1
-0.14725,1
-0.09775,1
-0.07775,1
-0.1075,1
-0.047,1
-0.0175,1
-0.0335,1
-0.07275,1
-0.08275,1
-0.06675,1
-0.08925,1
-0.118,1
-0.1095,1
-0.057,1
-0.027,1
-0.01275,1
0.0175,1
0.02975,1
-0.02375,1
-0.033,1
0.025,1
0.07075,1
0.08425,1
0.082,1
0.06775,1
0.094,1
0.142,1
0.142,1
0.07825,1
0.052,1
-0.02075,1
-0.1105,1
-0.0865,1
-0.061,1
0.01325,1
0.0495,1
0.02625,1
-0.0845,1
-0.15575,1
-0.0875,1
-0.06725,1
-0.137,1
-0.15925,1
-0.12025,1
-0.138,1
-0.11675,1
-0.125,1
-0.10125,1
-0.0725,1
-0.00025,1
0.026,1
0.0355,1
0.034,1
0.04925,1
0.07025,1
0.0435,1
0.052,1
0.03075,1
0.08625,1
0.17075,1
0.29925,1
0.1645,1
0.10375,1
0.414,1
0.4555,1
1.097,0
1.011,0
1.0245,0
1.036,0
0.95675,0
0.952,0
0.947,0
0.78525,0
0.696,0
0.8215,0
0.84925,0
0.8625,0
1.09425,0
1.098,0
1.18175,0
1.1705,0
1.00225,0
0.9305,0
0.89725,0
0.85575,0
0.8525,0
0.88175,0
0.8955,0
0.909,0
0.89275,0
0.883,0
0.886,0
0.90375,0
0.8855,0
0.9035,0
0.8955,0
0.88475,0
0.9265,0
0.90125,0
1.05875,0
1.05725,0
1.05175,0
1.09875,0
1.00125,0
0.9765,0
0.959,0
0.8825,0
0.81875,0
0.8565,0
0.872,0
0.7665,0
0.7915,0
0.8595,0
0.971,0
0.3065,0
0.43975,0
0.49725,0
0.15325,1
0.29375,1
0.4295,1
0.533,0
0.532,0
0.56275,0
0.552,0
0.51875,0
0.59275,0
0.62625,0
0.63975,0
0.64325,0
0.56975,0
0.5725,0
0.40025,0
0.13375,0
-0.0535,0
-0.0875,1
0.0485,1
0.0035,1
0.00525,1
-0.22125,1
-0.2815,1
-0.30075,1
-0.349,1
-0.31525,1
-0.26025,1
-0.25325,1
-0.261,1
-0.257,1
-0.23125,1
-0.19775,1
-0.21875,1
-0.24275,1
-0.23775,1
-0.214,1
-0.16875,1
-0.20825,1
-0.225,1
-0.21775,1
-0.19275,1
-0.18375,1
-0.2075,1
-0.2215,1
-0.21875,1
-0.158,1
-0.10025,1
0.10025,1
0.178,1
0.3765,1
0.41925,1
0.2945,1
0.49925,1
0.5495,0
0.53725,0
0.65675,0
0.67325,0
0.5045,0
0.58325,0
0.4895,0
0.26575,0
0.0595,0
-0.0405,1
-0.31425,1
-0.497,1
-0.48175,1
-0.483,1
-0.4505,1
-0.43475,1
-0.446,1
-0.42025,1
-0.41575,1
-0.38425,1
-0.363,1
-0.39075,1
-0.3655,1
-0.4055,1
-0.407,1
-0.3745,1
-0.37525,1
-0.391,1
-0.3775,1
-0.37475,1
-0.374,1
-0.3815,1
-0.378,1
-0.36475,1
-0.36325,1
-0.36825,1
-0.36975,1
-0.36775,1
-0.373,1
-0.36625,1
-0.3625,1
-0.37025,1
-0.3675,1
-0.36525,1
-0.3625,1
-0.358,1
-0.35325,1
-0.34425,1
-0.34225,1
-0.34325,1
-0.35225,1
-0.34325,1
-0.33975,1
-0.3365,1
-0.33825,1
-0.341,1
-0.3405,1
-0.337,1
-0.33725,1
-0.336,1
-0.336,1
-0.33425,1
-0.34025,1
-0.33775,1
-0.3325,1
-0.33325,1
-0.3385,1
-0.33725,1
-0.32925,1
-0.331,1
-0.337,1
-0.33575,1
-0.3315,1
-0.3335,1
-0.334,1
-0.33725,1
-0.3435,1
-0.33775,1
-0.338,1
-0.33775,1
-0.34125,1
-0.335,1
-0.33125,1
-0.3305,1
-0.3285,1
-0.32075,1
-0.30375,1
-0.29525,1
-0.29875,1
-0.29375,1
-0.28975,1
-0.298,1
-0.3005,1
-0.301,1
-0.34175,1
-0.41225,1
-0.29275,1
-0.1685,1
-0.1255,1
0.0585,1
0.06525,1
0.06275,1
-0.087,1
-0.06575,1
-0.088,1
-0.12925,1
-0.126,1
-0.122,1
-0.12975,1
-0.14175,1
-0.1455,1
-0.17025,1
-0.24625,1
0.007,1
0.11325,1
0.09775,1
0.45925,1
0.538,0
0.53325,0
0.516,0
0.5105,0
0.4905,0
0.46,0
0.468,0
0.49,1
0.49,1
0.48925,1
0.49425,1
0.517,0
0.5305,0
0.569,0
0.56575,0
0.5495,0
0.518,0
0.534,0
0.5285,0
0.54975,0
0.68175,0
1.0645,0
1.28,0
1.057,0
1.09275,0
1.29075,0
1.142,0
0.6825,0
0.303,0
0.0855,0
0.15125,0
0.2135,1
0.246,1
0.261,1
0.253,1
0.22925,1
0.233,1
0.20875,1
0.144,1
0.15,1
0.159,1
0.17325,1
0.17175,1
0.1615,1
0.15475,1
0.16425,1
0.1705,1
0.168,1
0.16875,1
0.1585,1
0.16225,1
0.16775,1
0.164,1
0.159,1
0.14575,1
0.14325,1
0.23575,1
0.458,1
0.589,0
0.53625,0
0.4805,0
0.4625,0
0.504,0
0.4985,0
0.493,0
0.49325,0
0.489,1
0.4895,1
0.48975,1
0.49925,1
0.4885,1
0.48175,1
0.47925,1
0.4825,1
0.4875,1
0.48475,1
0.489,1
0.48675,1
0.48475,1
0.4835,1
0.49125,1
0.49875,1
0.50175,0
0.5,0
0.495,0
0.5005,0
0.50275,0
0.505,0
0.501,0
0.49875,0
0.50075,0
0.50025,0
0.49775,0
0.4995,0
0.4995,0
0.496,1
0.49675,1
0.50675,0
0.5055,0
0.501,0
0.50825,0
0.506,0
0.512,0
0.511,0
0.5145,0
0.513,0
0.533,0
0.71475,0
0.7225,0
0.64725,0
0.619,0
0.65175,0
0.67,0
0.679,0
0.66575,0
0.659,0
0.64875,0
0.65525,0
0.677,0
0.746,0
0.6805,0
0.424,0
0.3185,0
0.37625,0
0.43125,1
0.444,1
0.43075,1
0.42375,1
0.42,1
0.42325,1
0.42375,1
0.42125,1
0.42025,1
0.41825,1
0.40775,1
0.4075,1
0.41325,1
0.412,1
0.42575,1
0.40275,1
0.33175,1
0.22175,1
0.142,1
0.0885,1
0.06775,1
0.08075,1
0.02225,1
0.01725,1
0.07275,1
0.20925,1
0.28175,1
0.27375,1
0.21725,1
0.19725,1
0.27125,1
0.2515,1
0.2435,1
0.26625,1
0.2565,1
0.134,1
0.11575,1
0.10575,1
0.05675,1
-0.01275,1
-0.0465,1
-0.1235,1
-0.1375,1
-0.20425,1
-0.204,1
-0.179,1
-0.0475,1
-0.02675,1
-0.0165,1
0.0505,1
0.08,1
0.11375,1
0.0485,1
-0.0575,1
-0.0415,1
-0.029,1
-0.026,1
0.08075,1
0.07,1
-0.1205,1
-0.1085,1
-0.07725,1
-0.07125,1
-0.123,1
-0.065,1
-0.0795,1
-0.147,1
-0.3165,1
0.0025,1
-0.04875,1
-0.0905,1
-0.095,1
-0.11425,1
0.016,1
0.05825,1
0.1575,1
0.11325,1
0.061,1
0.042,1
0.0595,1
0.0585,1
0.021,1
0.052,1
0.0235,1
-0.0015,1
-0.03075,1
0.12775,1
0.118,1
0.3265,1
0.477,1
0.66,0
0.725,0
0.99125,0
0.68975,0
0.45875,0
0.66625,0
0.734,0
0.556,0
0.76125,0
0.82175,0
0.806,0
0.85575,0
0.856,0
0.74075,0
0.49425,0
0.581,0
0.5635,0
0.46475,0
0.40825,0
0.59875,0
0.694,0
0.599,0
0.64825,0
0.68625,0
0.532,0
0.5545,0
0.62825,0
0.57,0
0.65425,0
0.667,0
0.6405,0
0.70025,0
0.703,0
0.7065,0
0.676,0
0.6515,0
0.636,0
0.569,0
0.549,0
0.57075,0
0.5745,0
0.35225,0
0.222,0
0.479,0
0.41275,1
0.41425,1
0.386,1
0.44975,1
0.4855,1
0.52725,0
0.52575,0
0.55825,0
0.5185,0
0.53775,0
0.496,0
0.6475,0
0.61975,0
0.7805,0
1.03225,0
0.95125,0
0.78275,0
0.823,0
0.85,0
0.8425,0
1.14225,0
0.9355,0
0.969,0
0.974,0
0.92325,0
0.94925,0
0.9275,0
0.92725,0
0.874,0
0.90875,0
0.963,0
0.982,0
0.957,0
0.9795,0
0.91225,0
1.01725,0
0.9585,0
0.947,0
0.93775,0
0.94575,0
0.93925,0
0.951,0
0.90875,0
0.91525,0
0.9335,0
0.92725,0
0.95175,0
0.951,0
0.94725,0
0.961,0
0.96525,0
0.958,0
0.95275,0
0.9585,0
0.9585,0
0.9525,0
0.954,0
0.97125,0
1.10975,0
1.1065,0
0.964,0
0.88625,0
0.7905,0
0.7685,0
0.76925,0
0.24375,0
-0.2525,0
0.0835,0
0.03025,1
-0.0835,1
-0.3795,1
-0.6735,1
-0.2485,1
-0.09875,1
0.05975,1
0.203,1
0.267,1
0.12775,1
-0.20775,1
-0.41975,1
-0.717,1
-0.22725,1
-0.07175,1
0.217,1
0.30475,1
0.2565,1
-0.0055,1
-0.1645,1
-0.5465,1
-0.9555,1
-0.07925,1
0.11275,1
0.1115,1
0.18675,1
0.179,1
0.1455,1
-0.00925,1
-1.271,1
-0.34875,1
0.0395,1
0.03475,1
-0.84675,1
0.12575,1
0.05675,1
0.023,1
0.0455,1
0.038,1
0.01825,1
0.11225,1
0.4125,1
0.4235,1
0.038,1
-0.18275,1
-0.2645,1
-0.3465,1
-0.445,1
-0.49425,1
-0.15325,1
-0.081,1
0.091,1
0.20275,1
0.27275,1
0.49575,1
0.10975,1
-0.82375,1
-0.35375,1
-0.339,1
-0.339,1
-0.145,1
0.4335,1
0.2235,1
0.121,1
-0.068,1
-0.1535,1
-0.125,1
-0.148,1
-0.19725,1
-0.10975,1
-0.17675,1
-0.0765,1
-0.21425,1
-0.30625,1
-0.43925,1
-0.47525,1
-0.47925,1
-0.4715,1
-0.5935,1
-0.4715,1
-0.477,1
-0.36575,1
0.074,1
-0.01025,1
-0.0135,1
-0.013,1
-0.013,1
-0.01325,1
-0.01325,1
-0.013,1
-0.01325,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.0135,1
-0.01325,1
-0.013,1
-0.01325,1
-0.0135,1
-0.0125,1
-0.0135,1
-0.01325,1
-0.013,1
-0.0155,1
-0.01275,1
-0.01375,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0135,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.0135,1
-0.0125,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0125,1
-0.0125,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0125,1
-0.013,1
-0.013,1
-0.01325,1
-0.0135,1
-0.013,1
-0.01325,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.01325,1
-0.01325,1
-0.01325,1
-0.0135,1
-0.013,1
-0.013,1
-0.01325,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.01325,1
-0.01325,1
-0.0125,1
-0.01325,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.0135,1
-0.013,1
-0.01325,1
-0.0135,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0135,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.01325,1
-0.014,1
-0.01475,1
-0.013,1
-0.01325,1
-0.01325,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.013,1
-0.0135,1
-0.01325,1
-0.013,1
-0.013,1
-0.0135,1
-0.01275,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.0125,1
-0.013,1
-0.013,1
-0.0135,1
-0.0115,1
-0.014,1
-0.013,1
-0.01275,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0125,1
-0.01325,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.01225,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0125,1
-0.016,1
-0.0125,1
-0.01225,1
-0.01325,1
-0.01275,1
-0.01325,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01325,1
-0.0125,1
-0.0125,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.0125,1
-0.0125,1
-0.01275,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.0135,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.0125,1
-0.01325,1
-0.01275,1
-0.012,1
-0.013,1
-0.01325,1
-0.01325,1
-0.01325,1
-0.01325,1
-0.013,1
-0.01275,1
-0.013,1
-0.0125,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.0125,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.0125,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.013,1
-0.013,1
-0.01275,1
-0.0125,1
-0.0125,1
-0.013,1
-0.013,1
-0.01225,1
-0.013,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.013,1
-0.01275,1
-0.0125,1
-0.0125,1
-0.0125,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.013,1
-0.013,1
-0.01225,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.01275,1
-0.01275,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.013,1
-0.0125,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.01225,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.013,1
-0.01275,1
-0.01275,1
-0.013,1
-0.013,1
-0.01275,1
-0.013,1
-0.0125,1
-0.01275,1
-0.01275,1
-0.013,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.013,1
-0.013,1
-0.01275,1
-0.0125,1
-0.01275,1
-0.013,1
-0.013,1
-0.012,1
-0.0125,1
-0.0125,1
-0.013,1
-0.013,1
-0.01275,1
-0.01275,1
-0.01275,1
-0.0125,1
-0.0125,1
-0.0125,1
-0.013,1
-0.013,1
-0.0125,1
-0.01225,1
-0.013,1
-0.01225,1
-0.013,1
-0.01225,1
-0.013,1
-0.013,1
-0.0125,1
-0.0125,1
-0.012,1
-0.01225,1
-0.01275,1
-0.01275,1
-0.013,1
-0.013,1
-0.012,1
-0.012,1
-0.013,1
-0.012,1
-0.01225,1
-0.013,1
-0.013,1
-0.012,1
-0.01225,1
-0.013,1
-0.013,1
-0.013,1
-0.01225,1
-0.0125,1
-0.013,1
-0.013,1
-0.01225,1
-0.0125,1
-0.013,1
-0.0125,1
-0.01275,1
-0.0875,1
0.039,1
0.01475,1
0.04875,1
0.02,1
0.16075,1
0.49275,1
0.57675,0
0.27025,0
0.22575,0
0.331,0
1.085,0
1.88225,0
1.665,0
0.81325,0
0.8095,0
0.85475,0
0.80075,0
0.8015,0
0.808,0
0.8315,0
0.793,0
0.98475,0
0.9235,0
0.93425,0
0.94,0
0.9195,0
0.90125,0
0.905,0
0.91475,0
0.92175,0
0.926,0
0.805,0
0.5605,0
0.47325,0
0.55375,0
0.55475,0
0.60025,0
0.54025,0
0.34075,0
0.279,0
0.34,0
0.42925,1
0.4665,1
0.44425,1
0.39725,1
0.42925,1
0.4305,1
0.3765,1
0.45525,1
0.54325,0
0.53825,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.528,0
0.70925,0
0.97625,0
0.9145,0
0.89325,0
0.9245,0
0.913,0
0.94825,0
0.912,0
0.85475,0
1.01325,0
0.94825,0
0.902,0
0.9395,0
0.8385,0
0.9425,0
0.92925,0
0.866,0
0.911,0
0.96825,0
0.87375,0
0.92225,0
0.924,0
0.91175,0
0.8975,0
0.93675,0
0.9265,0
0.93,0
0.9395,0
0.8585,0
0.95925,0
0.928,0
0.9225,0
0.93,0
0.966,0
0.939,0
0.947,0
0.95075,0
0.917,0
0.9475,0
0.922,0
0.9285,0
0.92125,0
0.91725,0
0.93875,0
0.92425,0
0.93175,0
0.945,0
0.941,0
0.93575,0
0.972,0
0.9835,0
0.94375,0
0.9775,0
0.93325,0
0.9505,0
0.977,0
0.96725,0
0.976,0
0.93875,0
0.937,0
1.00625,0
0.9555,0
0.9355,0
0.96875,0
0.97375,0
0.92775,0
0.9485,0
0.9535,0
0.96525,0
0.93575,0
0.95625,0
0.946,0
